,country,year,visitor_count,country_code,total_pop,gdp_per_capita,comm_lang,distw_km
0,Australia,2000,510347.0,AUS,19153000.0,44313.318230000004,1,5893.497
1,Australia,2001,550681.0,AUS,19413000.0,44564.97656,1,5893.497
2,Australia,2002,538378.0,AUS,19651400.0,45786.642810000005,1,5893.497
3,Australia,2003,392891.0,AUS,19895400.0,46575.41533,1,5893.497
4,Australia,2004,561219.0,AUS,20127400.0,47880.61166,1,5893.497
5,Australia,2005,620196.0,AUS,20394800.0,48760.355169999995,1,5893.497
6,Australia,2006,691632.0,AUS,20697900.0,49408.05274,1,5893.497
7,Australia,2007,768490.0,AUS,20827600.0,50955.05595,1,5893.497
8,Australia,2008,833156.0,AUS,21249200.0,51770.90715,1,5893.497
9,Australia,2009,830299.0,AUS,21691700.0,51689.91356,1,5893.497
10,Australia,2010,880558.0,AUS,22031750.0,51936.88871,1,5893.497
11,Australia,2011,956039.0,AUS,22340024.0,52475.66325,1,5893.497
12,Australia,2012,1050373.0,AUS,22733465.0,53574.4588,1,5893.497
13,Australia,2013,1125179.0,AUS,23128129.0,54050.20929,1,5893.497
14,Australia,2014,1074878.0,AUS,23475686.0,54612.31183,1,5893.497
15,Australia,2015,1043568.0,AUS,23815995.0,55097.613970000006,1,5893.497
16,Australia,2016,1027314.0,AUS,24190907.0,55777.3462,1,5893.497
17,Australia,2017,1082001.0,AUS,24601860.0,55919.27804,1,5893.497
18,Australia,2018,1107215.0,AUS,24992369.0,56919.374279999996,1,5893.497
19,Bangladesh,2000,38646.0,BGD,131581243.0,509.29343470000003,0,2874.279
20,Bangladesh,2001,42415.0,BGD,134107160.0,525.0721106999999,0,2874.279
21,Bangladesh,2002,27551.0,BGD,136600667.0,535.2467234000001,0,2874.279
22,Bangladesh,2003,26379.0,BGD,139019001.0,550.8628057,0,2874.279
23,Bangladesh,2004,41544.0,BGD,141307489.0,570.3367360000001,0,2874.279
24,Bangladesh,2005,54353.0,BGD,143431101.0,598.6174259,0,2874.279
25,Bangladesh,2006,63765.0,BGD,145368004.0,630.0483969,0,2874.279
26,Bangladesh,2007,77050.0,BGD,147139191.0,666.4014472,0,2874.279
27,Bangladesh,2008,95818.0,BGD,148805814.0,698.564892,0,2874.279
28,Bangladesh,2009,86637.0,BGD,150454708.0,725.76626,0,2874.279
29,Bangladesh,2010,92312.0,BGD,152149102.0,757.6717572000001,0,2874.279
30,Bangladesh,2011,95531.0,BGD,153911916.0,797.4116803999999,0,2874.279
31,Bangladesh,2012,110673.0,BGD,155727053.0,839.5136872000002,0,2874.279
32,Bangladesh,2013,119324.0,BGD,157571292.0,879.5820848,0,2874.279
33,Bangladesh,2014,124926.0,BGD,159405279.0,922.1609594,0,2874.279
34,Bangladesh,2015,122587.0,BGD,161200886.0,971.6419880000001,0,2874.279
35,Bangladesh,2016,123343.0,BGD,162951560.0,1029.578212,0,2874.279
36,Bangladesh,2017,120589.0,BGD,164669751.0,1093.049274,0,2874.279
37,Bangladesh,2018,126301.0,BGD,161356039.0,1203.216265,0,2874.279
38,Brunei Darussalam,2000,57913.0,BRN,333241.0,35923.40183,1,1264.269
39,Brunei Darussalam,2001,62264.0,BRN,340117.0,36162.97793,1,1264.269
40,Brunei Darussalam,2002,60047.0,BRN,346867.0,36832.26623,1,1264.269
41,Brunei Darussalam,2003,41152.0,BRN,353389.0,37202.357939999994,1,1264.269
42,Brunei Darussalam,2004,46087.0,BRN,359523.0,36752.04732,1,1264.269
43,Brunei Darussalam,2005,47859.0,BRN,365158.0,36325.12073,1,1264.269
44,Brunei Darussalam,2006,45331.0,BRN,370250.0,37401.05316,1,1264.269
45,Brunei Darussalam,2007,50247.0,BRN,374864.0,36997.80726,1,1264.269
46,Brunei Darussalam,2008,54285.0,BRN,379252.0,35860.38878,1,1264.269
47,Brunei Darussalam,2009,56531.0,BRN,383772.0,34812.71469,1,1264.269
48,Brunei Darussalam,2010,62157.0,BRN,388662.0,35268.10117,1,1264.269
49,Brunei Darussalam,2011,62243.0,BRN,394013.0,36092.09698,1,1264.269
50,Brunei Darussalam,2012,71755.0,BRN,399748.0,35899.03737,1,1264.269
51,Brunei Darussalam,2013,79866.0,BRN,405716.0,34618.972910000004,1,1264.269
52,Brunei Darussalam,2014,77656.0,BRN,411704.0,33313.832780000004,1,1264.269
53,Brunei Darussalam,2015,73594.0,BRN,417542.0,32661.85702,1,1264.269
54,Brunei Darussalam,2016,69891.0,BRN,423196.0,31430.96259,1,1264.269
55,Brunei Darussalam,2017,68419.0,BRN,428697.0,31439.92372,1,1264.269
56,Brunei Darussalam,2018,74960.0,BRN,428962.0,31436.948589999996,1,1264.269
57,Canada,2000,71393.0,CAN,30769700.0,43638.28315,1,14394.1
58,Canada,2001,69273.0,CAN,31081900.0,43964.95459,1,14394.1
59,Canada,2002,67943.0,CAN,31362000.0,44883.8284,1,14394.1
60,Canada,2003,51255.0,CAN,31676000.0,45239.811389999995,1,14394.1
61,Canada,2004,68876.0,CAN,31995000.0,46170.9202,1,14394.1
62,Canada,2005,76924.0,CAN,32312000.0,47181.56239,1,14394.1
63,Canada,2006,83404.0,CAN,32570505.0,48035.035789999994,1,14394.1
64,Canada,2007,86627.0,CAN,32887928.0,48552.69643,1,14394.1
65,Canada,2008,80044.0,CAN,33245773.0,48510.56777,1,14394.1
66,Canada,2009,70034.0,CAN,33628571.0,46543.7922,1,14394.1
67,Canada,2010,75142.0,CAN,34005274.0,47447.47602,1,14394.1
68,Canada,2011,82932.0,CAN,34342780.0,48456.96457,1,14394.1
69,Canada,2012,87795.0,CAN,34750545.0,48724.2458,1,14394.1
70,Canada,2013,92685.0,CAN,35152370.0,49359.42247,1,14394.1
71,Canada,2014,92827.0,CAN,35535348.0,50221.841980000005,1,14394.1
72,Canada,2015,96247.0,CAN,35832513.0,50303.83685,1,14394.1
73,Canada,2016,98474.0,CAN,36264604.0,50407.34133,1,14394.1
74,Canada,2017,105214.0,CAN,36708083.0,51315.88897,1,14394.1
75,Canada,2018,129512.0,CAN,37058856.0,51357.75398,1,14394.1
76,China,2000,434335.0,CHN,1262645000.0,1771.7415059999998,1,4097.429
77,China,2001,497398.0,CHN,1271850000.0,1905.61078,1,4097.429
78,China,2002,670093.0,CHN,1280400000.0,2065.718579,1,4097.429
79,China,2003,568483.0,CHN,1288400000.0,2258.912105,1,4097.429
80,China,2004,880240.0,CHN,1296075000.0,2472.5865559999997,1,4097.429
81,China,2005,857682.0,CHN,1303720000.0,2738.20546,1,4097.429
